ingredient_id	ingredient_name	target_id	gene_symbol	protein_name	edge_source	evidence_level	target_source	reference_id	reference_url	pubmed_id	pubmed_url	reference_title	relationship	grade	supporting_sentence	in_bulk_uc_ibd_up150	in_bulk_uc_ibd_down150	candidate_priority_class	candidate_priority_score
HBIN046831	Trans-resveratrol	HBTAR000673	CFTR	CF transmembrane conductance regulator	HERB_detail.ingredient_target	database_integrated_target	TCMID:7989;TCMSP:TAR02982								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000675	CGB3	chorionic gonadotropin subunit beta 3	HERB_detail.ingredient_target	database_integrated_target	TCMID:14670								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000686	CHEK1	checkpoint kinase 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:5655;TCMSP:TAR00647								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000687	FOXN3	forkhead box N3	HERB_detail.ingredient_target	database_integrated_target	TCMID:9469								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000688	CHGA	chromogranin A	HERB_detail.ingredient_target	database_integrated_target	TCMID:12045								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000689	CHGB	chromogranin B	HERB_detail.ingredient_target	database_integrated_target	TCMID:1928								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000690	CHI3L1	chitinase 3 like 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:452								redacted_public_package	yes	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000708	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit	HERB_detail.ingredient_target	database_integrated_target	TCMID:1090								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000711	CHRNB1	cholinergic receptor nicotinic beta 1 subunit	HERB_detail.ingredient_target	database_integrated_target	TCMID:1499								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000727	CKS2	CDC28 protein kinase regulatory subunit 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:10800								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000755	CCR1	C-C motif chemokine receptor 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:3459								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000756	CCR3	C-C motif chemokine receptor 3	HERB_detail.ingredient_target	database_integrated_target	TCMID:5167								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000757	CCR4	C-C motif chemokine receptor 4	HERB_detail.ingredient_target	database_integrated_target	TCMID:11051								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000758	CCR5	C-C motif chemokine receptor 5	HERB_detail.ingredient_target	database_integrated_target	TCMID:58;TCMSP:TAR00348								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000763	ABCC2	ATP binding cassette subfamily C member 2	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT612', 'title': 'NPASS:NPT612'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000776	COL1A1	collagen type I alpha 1 chain	HERB_detail.ingredient_target	database_integrated_target	TCMID:1875;TCMSP:TAR00731								redacted_public_package	yes	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000778	COL2A1	collagen type II alpha 1 chain	HERB_detail.ingredient_target	database_integrated_target	TCMID:11544;TCMSP:TAR02884								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000779	COL3A1	collagen type III alpha 1 chain	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://lifecenter.sgst.cn/hit/T0344', 'title': 'HIT:T0344'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000786	COL5A1	collagen type V alpha 1 chain	HERB_detail.ingredient_target	database_integrated_target	TCMID:2492								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000806	SLC31A1	solute carrier family 31 member 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:1262								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000839	CPT1A	carnitine palmitoyltransferase 1A	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T98JPP', 'title': 'HIT 2.0:T98JPP'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000845	CRABP2	cellular retinoic acid binding protein 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:2634								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000847	CREB1	cAMP responsive element binding protein 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:6794								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000849	CREBBP	CREB binding protein	HERB_detail.ingredient_target	database_integrated_target	TCMID:10847								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000857	CRIP1	cysteine rich protein 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:13313								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000862	CRP	C-reactive protein	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T90XYZ', 'title': 'HIT 2.0:T90XYZ'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000873	CS	citrate synthase	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T75A0Y', 'title': 'HIT 2.0:T75A0Y'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000874	MAPK14	mitogen-activated protein kinase 14	HERB_detail.ingredient_target	database_integrated_target	TCMID:3470;TCMSP:TAR00402								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000878	CSF2	colony stimulating factor 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:8116								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000892	CSNK2A1	casein kinase 2 alpha 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:10520								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000893	CSNK2A2	casein kinase 2 alpha 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:5924								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000904	CST4	cystatin S	HERB_detail.ingredient_target	database_integrated_target	TCMID:14562								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000915	CCN2	cellular communication network factor 2	HERB_detail.ingredient_target	database_integrated_target	TCMID								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000920	CTNNB1	catenin beta 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T92BZ2', 'title': 'HIT 2.0:T92BZ2'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000927	CTSD	cathepsin D	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT1547', 'title': 'NPASS:NPT1547'}, {'link': 'http://www.symmap.org/detail/SMTT00838', 'title': 'SymMap:SMTT00838'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000932	CTSL	cathepsin L	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT469', 'title': 'NPASS:NPT469'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000938	CUX1	cut like homeobox 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:1165								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000948	CYP1A1	cytochrome P450 family 1 subfamily A member 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT1603', 'title': 'NPASS:NPT1603'}, {'link': 'http://www.badd-cao.net:2345/browse/compound/T63BQU', 'title': 'HIT 2.0:T63BQU'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000949	CYP1A2	cytochrome P450 family 1 subfamily A member 2	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT208', 'title': 'NPASS:NPT208'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000950	CYP1B1	cytochrome P450 family 1 subfamily B member 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT1604', 'title': 'NPASS:NPT1604'}, {'link': 'http://www.badd-cao.net:2345/browse/compound/T69XVX', 'title': 'HIT 2.0:T69XVX'}, {'link': 'http://www.symmap.org/detail/SMTT00867', 'title': 'SymMap:SMTT00867'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000956	CYP2C19	cytochrome P450 family 2 subfamily C member 19	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT213', 'title': 'NPASS:NPT213'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000958	CYP2C9	cytochrome P450 family 2 subfamily C member 9	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT212', 'title': 'NPASS:NPT212'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000960	CYP2D6	cytochrome P450 family 2 subfamily D member 6	HERB_detail.ingredient_target	database_integrated_target	TCMID:2174								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000961	CYP2E1	cytochrome P450 family 2 subfamily E member 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T70HTD', 'title': 'HIT 2.0:T70HTD'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000964	CYP3A4	cytochrome P450 family 3 subfamily A member 4	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT109', 'title': 'NPASS:NPT109'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000970	CYP11A1	cytochrome P450 family 11 subfamily A member 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:13347								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000973	CYP17A1	cytochrome P450 family 17 subfamily A member 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T05PKX', 'title': 'HIT 2.0:T05PKX'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000974	CYP19A1	cytochrome P450 family 19 subfamily A member 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT441', 'title': 'NPASS:NPT441'}, {'link': 'http://www.badd-cao.net:2345/browse/compound/T88LSZ', 'title': 'HIT 2.0:T88LSZ'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000975	CYP21A2	cytochrome P450 family 21 subfamily A member 2	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T74ETU', 'title': 'HIT 2.0:T74ETU'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000978	CYP27A1	cytochrome P450 family 27 subfamily A member 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:7617								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000984	DAG1	dystroglycan 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:11294								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000985	DGKA	diacylglycerol kinase alpha	HERB_detail.ingredient_target	database_integrated_target	TCMID:7864								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000991	DAPK1	death associated protein kinase 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:3414								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000994	DAXX	death domain associated protein	HERB_detail.ingredient_target	database_integrated_target	TCMID:9722								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001006	ACE	angiotensin I converting enzyme	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T28PHS', 'title': 'HIT 2.0:T28PHS'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001007	DCT	dopachrome tautomerase	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.symmap.org/detail/SMTT03884', 'title': 'SymMap:SMTT03884'}, {'link': 'http://lifecenter.sgst.cn/hit/T0258', 'title': 'HIT:T0258'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001009	DCX	doublecortin	HERB_detail.ingredient_target	database_integrated_target	TCMID:15253								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001011	DDB2	damage specific DNA binding protein 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:1385								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001012	DDC	dopa decarboxylase	HERB_detail.ingredient_target	database_integrated_target	TCMID:12051;TCMSP:TAR00557								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001015	GADD45A	growth arrest and DNA damage inducible alpha	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T16IWB', 'title': 'HIT 2.0:T16IWB'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001016	DDIT3	DNA damage inducible transcript 3	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T63W0D', 'title': 'HIT 2.0:T63W0D'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001021	DDX5	DEAD-box helicase 5	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T27IR2', 'title': 'HIT 2.0:T27IR2'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001036	DFFA	DNA fragmentation factor subunit alpha	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.symmap.org/detail/SMTT03888', 'title': 'SymMap:SMTT03888'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001048	NQO1	NAD(P)H quinone dehydrogenase 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:10208;TCMSP:TAR00470								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001052	DIO2	iodothyronine deiodinase 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:15176								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001056	DLD	dihydrolipoamide dehydrogenase	HERB_detail.ingredient_target	database_integrated_target	TCMID:11922								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001069	DNM1	dynamin 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:2429								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001072	DNA2	DNA replication helicase/nuclease 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:5487								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR001074	DNAH8	dynein axonemal heavy chain 8	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T99V1T', 'title': 'HIT 2.0:T99V1T'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
